Position in x [m],Voltage [V]
-0.060762,4.26867
-0.0607508,4.25478
-0.0607399,4.30938
-0.0607291,4.34402
-0.0607187,4.32767
-0.0607084,4.27905
-0.0606983,4.21047
-0.0606879,4.0844
-0.0606785,3.75273
-0.0606677,3.75
-0.0606569,3.88097
-0.0606459,3.96511
-0.0606353,3.96784
-0.0606263,3.9471
-0.0606181,3.91598
-0.0606098,3.88276
-0.0606014,3.82261
-0.0605922,3.81743
-0.0605824,3.84855
-0.0605716,3.88355
-0.0605612,3.86569
-0.06055,3.88925
-0.0605396,3.86526
-0.0605302,3.79589
-0.0605208,3.71369
-0.0605116,3.67105
-0.0605021,3.65664
-0.0604927,3.65276
-0.0604853,3.69734
-0.0604763,3.7696
-0.0604659,3.81224
-0.0604555,3.89408
-0.0604445,3.89911
-0.0604351,3.94191
-0.0604257,3.99299
-0.0604163,3.97303
-0.0604065,3.9507
-0.0603964,3.97188
-0.0603866,4.02893
-0.0603758,4.08714
-0.0603662,4.09232
-0.0603575,4.02086
-0.06035,3.98629
-0.0603411,4.06848
-0.0603323,4.09232
-0.0603227,4.12863
-0.0603131,4.15326
-0.0603024,4.17804
-0.0602918,4.19994
-0.0602806,4.22199
-0.0602699,4.23597
-0.0602599,4.26349
-0.0602502,4.25311
-0.0602397,4.26867
-0.0602283,4.31535
-0.0602154,4.36643
-0.0601997,4.39834
-0.0601826,4.50323
-0.0601705,4.70954
-0.0601589,4.65847
-0.0601484,4.57108
-0.0601384,4.50402
-0.060128,4.45021
-0.0601188,4.39834
-0.0601088,4.31614
-0.0600986,4.23157
-0.0600884,4.19815
-0.0600781,4.17646
-0.0600685,4.12993
-0.060058,4.1158
-0.0600478,4.14146
-0.0600384,4.139
-0.0600289,4.13136
-0.0600201,4.11228
-0.0600105,4.1027
-0.0600014,4.18244
-0.0599924,4.22199
-0.0599823,4.25102
-0.0599725,4.24404
-0.0599625,4.24793
-0.0599528,4.21938
-0.0599424,4.19851
-0.0599328,4.2037
-0.059924,4.1818
-0.0599152,4.20283
-0.059907,4.1586
-0.0598984,4.14419
-0.0598891,4.12539
-0.0598792,4.13251
-0.0598691,4.21392
-0.0598585,4.32054
-0.0598488,4.42506
-0.0598398,4.37399
-0.0598304,4.31096
-0.0598201,4.26946
-0.0598104,4.25311
-0.0598004,4.29266
-0.0597916,4.22718
-0.0597828,4.12618
-0.0597742,4.02411
-0.0597655,3.92116
-0.0597575,3.82131
-0.0597499,3.7675
-0.059742,3.69504
-0.059734,3.66507
-0.0597262,3.66183
-0.0597175,3.65224
-0.0597078,3.7513
-0.0596982,3.85864
-0.0596859,4.19721
-0.0596729,4.52397
-0.0596609,4.5324
-0.0596499,4.59544
-0.0596392,4.65573
-0.0596291,4.6473
-0.0596197,4.5914
-0.0596108,4.48536
-0.0596022,4.28538
-0.0595923,4.29461
-0.0595826,4.33012
-0.059573,4.37759
-0.0595639,4.37644
-0.0595545,4.59025
-0.0595442,4.57829
-0.0595345,4.58815
-0.059525,4.53399
-0.0595161,4.53953
-0.059507,4.51439
-0.0594983,4.47456
-0.0594894,4.45828
-0.0594804,4.4698
-0.059471,4.47341
-0.0594615,4.46498
-0.0594512,4.43219
-0.0594401,4.46058
-0.0594288,4.53514
-0.0594177,4.55006
-0.0594072,4.55834
-0.0593968,4.55149
-0.0593868,4.51324
-0.0593772,4.46692
-0.0593675,4.47614
-0.0593576,4.46656
-0.059347,4.49364
-0.0593368,4.57757
-0.0593262,4.60308
-0.0593157,4.62137
-0.0593064,4.64212
-0.0592968,4.63693
-0.0592876,4.58261
-0.0592786,4.56186
-0.0592698,4.53593
-0.0592603,4.49689
-0.0592511,4.48212
-0.059241,4.51324
-0.0592304,4.57267
-0.0592199,4.63305
-0.0592089,4.6888
-0.0591979,4.75492
-0.0591882,4.76141
-0.059179,4.72237
-0.0591705,4.66575
-0.0591614,4.64421
-0.0591526,4.62525
-0.0591443,4.54681
-0.0591354,4.53759
-0.0591256,4.53838
-0.0591151,4.5914
-0.0591032,4.67193
-0.0590924,4.74118
-0.0590823,4.75428
-0.059073,4.75622
-0.0590638,4.73872
-0.0590542,4.71992
-0.0590453,4.71279
-0.0590359,4.70954
-0.0590248,4.68765
-0.0590128,4.7295
-0.0590022,4.75262
-0.0589921,4.7666
-0.0589824,4.71913
-0.0589723,4.6648
-0.0589621,4.62267
-0.0589515,4.54876
-0.0589399,4.59544
-0.0589281,4.62007
-0.0589169,4.63447
-0.0589068,4.61891
-0.0588967,4.59025
-0.0588861,4.5345
-0.0588759,4.48536
-0.0588672,4.42269
-0.058858,4.36318
-0.0588493,4.32573
-0.0588406,4.29591
-0.0588314,4.23237
-0.0588219,4.19202
-0.0588113,4.13706
-0.0588017,4.01777
-0.0587917,3.89004
-0.0587821,3.76037
-0.0587724,3.67026
-0.058763,3.6315
-0.0587537,3.56197
-0.0587443,3.49066
-0.0587347,3.45032
-0.0587253,3.39572
-0.058716,3.35062
-0.0587072,3.30782
-0.0586979,3.27282
-0.0586883,3.25243
-0.0586785,3.26605
-0.0586689,3.36891
-0.0586597,3.51869
-0.0586509,3.61075
-0.0586423,3.63799
-0.0586353,3.56055
-0.0586282,3.57365
-0.05862,3.46603
-0.058611,3.42842
-0.058601,3.42078
-0.0585902,3.43555
-0.0585797,3.47237
-0.0585694,3.46877
-0.0585585,3.5166
-0.0585471,3.56522
-0.0585356,3.59959
-0.0585246,3.65339
-0.0585142,3.66947
-0.0585046,3.66622
-0.0584939,3.69813
-0.0584835,3.72018
-0.0584739,3.73329
-0.0584635,3.72925
-0.0584529,3.77154
-0.0584412,3.83026
-0.05843,3.83378
-0.0584187,3.85373
-0.0584074,3.89523
-0.0583961,3.90287
-0.0583851,3.92556
-0.0583745,3.98419
-0.0583636,4.03297
-0.0583532,4.04853
-0.0583425,4.13251
-0.0583319,4.15456
-0.058322,4.16494
-0.0583118,4.17128
-0.0583007,4.21622
-0.0582901,4.30498
-0.0582784,4.38393
-0.0582665,4.46901
-0.0582544,4.56432
-0.0582424,4.63535
-0.0582303,4.71473
-0.0582186,4.72625
-0.0582075,4.71164
-0.0581964,4.71473
-0.0581852,4.75753
-0.0581733,4.82365
-0.0581604,4.88589
-0.0581468,4.98444
-0.0581337,4.99272
-0.0581216,4.9266
-0.0581114,4.80809
-0.0581011,4.704
-0.0580909,4.64133
-0.0580799,4.63059
-0.0580681,4.63483
-0.058056,4.62382
-0.0580437,4.66013
-0.0580311,4.79526
-0.0580202,4.74276
-0.0580113,4.65443
-0.0580025,4.62137
-0.0579923,4.59183
-0.0579814,4.58506
-0.0579699,4.56626
-0.0579581,4.62137
-0.057946,4.70954
-0.0579355,4.71992
-0.0579259,4.67842
-0.0579164,4.62331
-0.0579074,4.56432
-0.0578977,4.54242
-0.0578875,4.53838
-0.0578768,4.57829
-0.0578663,4.60193
-0.0578562,4.61373
-0.0578464,4.54357
-0.0578361,4.48846
-0.0578264,4.49689
-0.0578164,4.49495
-0.0578064,4.47614
-0.0577971,4.36203
-0.0577868,4.3732
-0.0577764,4.44502
-0.0577651,4.44617
-0.0577529,4.40107
-0.0577403,4.40871
-0.0577274,4.39949
-0.0577134,4.3789
-0.0577011,4.35051
-0.0576895,4.29979
-0.0576779,4.21162
-0.0576668,4.17971
-0.0576547,4.18295
-0.0576428,4.22314
-0.0576319,4.30886
-0.0576211,4.26709
-0.0576108,4.22797
-0.0576009,4.24908
-0.0575921,4.25909
-0.0575823,4.20968
-0.0575726,4.16494
-0.0575629,4.10903
-0.0575526,4.02814
-0.0575424,3.96281
-0.0575308,3.94385
-0.0575192,3.95747
-0.0575071,3.98419
-0.0574943,3.99896
-0.0574831,3.98744
-0.0574722,3.95747
-0.0574613,3.9471
-0.0574514,3.9471
-0.0574419,3.91907
-0.057433,3.96511
-0.0574236,3.98665
-0.0574142,3.95228
-0.0574038,3.98586
-0.0573931,4.03527
-0.0573837,4.06912
-0.0573744,4.04616
-0.0573653,4.03397
-0.0573558,4.05717
-0.057345,4.13303
-0.0573346,4.28784
-0.0573239,4.37083
-0.0573135,4.4139
-0.0573032,4.45172
-0.0572929,4.46252
-0.0572838,4.44257
-0.0572749,4.42427
-0.0572662,4.41196
-0.0572567,4.4152
-0.0572468,4.40792
-0.0572367,4.4126
-0.0572254,4.46216
-0.0572149,4.53161
-0.057205,4.58427
-0.0571948,4.64017
-0.057184,4.72043
-0.0571728,4.78734
-0.0571595,5.1971
-0.0571477,5.26971
-0.0571373,5.13485
-0.0571282,5.10489
-0.0571191,5.02724
-0.0571094,4.98495
-0.0571002,4.94568
-0.0570909,4.87148
-0.0570822,4.77891
-0.0570741,4.70681
-0.0570653,4.6123
-0.0570564,4.59544
-0.0570477,4.56352
-0.0570394,4.5332
-0.0570308,4.53399
-0.0570216,4.55394
-0.057012,4.63368
-0.0570025,4.70436
-0.056993,4.72641
-0.0569838,4.73029
-0.0569745,4.7666
-0.0569648,4.82444
-0.0569543,4.85917
-0.0569439,4.82884
-0.0569337,4.85168
-0.0569229,4.88589
-0.0569133,4.80406
-0.0569031,4.73144
-0.0568933,4.70032
-0.0568836,4.66013
-0.0568751,4.52686
-0.0568677,4.43738
-0.0568604,4.35166
-0.056853,4.27386
-0.0568449,4.1993
-0.056837,4.1805
-0.0568283,4.20124
-0.0568194,4.26752
-0.0568091,4.29136
-0.0567995,4.34532
-0.0567896,4.43465
-0.0567799,4.46137
-0.0567702,4.42427
-0.0567609,4.40856
-0.0567509,4.4139
-0.0567418,4.42427
-0.0567324,4.36916
-0.0567234,4.30822
-0.0567143,4.32054
-0.0567049,4.3397
-0.0566959,4.32442
-0.056687,4.34517
-0.0566787,4.35439
-0.0566697,4.31939
-0.0566616,4.30886
-0.0566533,4.25715
-0.0566444,4.22041
-0.0566352,4.17531
-0.0566266,4.10947
-0.0566179,4.06509
-0.0566091,4.02101
-0.0566006,4.00285
-0.0565922,3.99457
-0.0565833,3.94191
-0.0565741,3.87175
-0.0565649,3.84142
-0.0565553,3.82701
-0.0565448,3.80056
-0.0565324,3.82261
-0.0565195,3.91
-0.0565069,3.99457
-0.0564932,4.0053
-0.0564787,4.03448
-0.0564652,3.93557
-0.0564541,3.73444
-0.0564425,3.5944
-0.0564325,3.44477
-0.0564212,3.2788
-0.0564106,3.11045
-0.056398,3.00066
-0.0563854,2.94333
-0.056373,2.89938
-0.0563625,2.8527
-0.0563518,2.83714
-0.0563415,2.78729
-0.0563312,2.7509
-0.0563214,2.72901
-0.0563127,2.68672
-0.0563037,2.64004
-0.0562945,2.59855
-0.0562847,2.53904
-0.0562755,2.51556
-0.0562657,2.46888
-0.0562555,2.41622
-0.0562448,2.36399
-0.0562337,2.32769
-0.056222,2.32884
-0.0562103,2.35802
-0.0561994,2.41313
-0.0561881,2.48444
-0.0561772,2.55575
-0.0561666,2.60179
-0.0561545,2.62333
-0.0561429,2.59609
-0.0561309,2.5778
-0.05612,2.5546
-0.0561091,2.48963
-0.0560987,2.49078
-0.0560896,2.53112
-0.0560814,2.62721
-0.0560737,2.71784
-0.0560663,2.87344
-0.0560581,2.85076
-0.0560497,2.85155
-0.0560407,2.85658
-0.0560315,2.8715
-0.0560225,2.87099
-0.0560135,2.89304
-0.0560044,2.90254
-0.055995,2.94851
-0.0559845,2.96565
-0.0559733,2.97848
-0.0559622,2.99274
-0.0559514,3.01594
-0.0559403,3.00311
-0.05593,2.99028
-0.0559191,2.97833
-0.0559082,3.02256
-0.0558979,3.09778
-0.0558876,3.1639
-0.0558783,3.23248
-0.0558681,3.32303
-0.0558582,3.37022
-0.055849,3.39291
-0.0558397,3.39924
-0.0558312,3.36215
-0.0558219,3.32469
-0.0558135,3.29357
-0.0558047,3.26763
-0.055796,3.21252
-0.0557861,3.20539
-0.0557769,3.2023
-0.055767,3.2417
-0.0557569,3.27931
-0.0557468,3.30315
-0.0557364,3.34464
-0.0557259,3.40768
-0.0557148,3.42842
-0.0557037,3.46798
-0.055693,3.49066
-0.0556819,3.48029
-0.0556697,3.48821
-0.0556575,3.50817
-0.0556455,3.54368
-0.0556344,3.4751
-0.055625,3.4192
-0.0556161,3.29876
-0.0556066,3.19098
-0.0555975,3.12953
-0.0555887,3.08373
-0.0555807,3.04461
-0.0555725,3.01024
-0.0555634,3.03581
-0.0555542,3.11722
-0.0555449,3.21822
-0.0555345,3.31316
-0.0555253,3.3623
-0.0555166,3.35775
-0.0555084,3.31432
-0.0554994,3.27801
-0.0554901,3.28565
-0.0554808,3.2404
-0.0554712,3.19423
-0.0554621,3.15626
-0.0554548,3.11607
-0.055446,3.11045
-0.0554361,3.11722
-0.0554264,3.1639
-0.0554173,3.19502
-0.0554085,3.21137
-0.0553994,3.19142
-0.0553907,3.17103
-0.0553819,3.15756
-0.0553717,3.12696
-0.0553622,3.1683
-0.0553521,3.25532
-0.0553415,3.25532
-0.0553303,3.27476
-0.0553195,3.28514
-0.0553096,3.25207
-0.0553001,3.19502
-0.0552902,3.13084
-0.05528,3.1057
-0.0552692,3.12644
-0.0552582,3.17427
-0.0552489,3.23651
-0.0552397,3.29745
-0.0552287,3.37886
-0.0552188,3.46307
-0.0552084,3.49181
-0.0551987,3.46992
-0.0551882,3.45954
-0.0551769,3.44838
-0.0551663,3.4365
-0.0551537,3.40494
-0.0551397,3.40494
-0.0551256,3.4148
-0.0551124,3.46682
-0.0550997,3.51869
-0.0550872,3.5385
-0.0550757,3.55564
-0.0550654,3.59555
-0.0550557,3.58676
-0.0550466,3.5738
-0.055038,3.58323
-0.0550289,3.52776
-0.0550196,3.48354
-0.0550103,3.49145
-0.0549999,3.45278
-0.0549896,3.4388
-0.0549788,3.45954
-0.054969,3.4148
-0.0549589,3.35256
-0.0549495,3.32469
-0.05494,3.30394
-0.0549298,3.32275
-0.0549201,3.37577
-0.054911,3.42324
-0.0549019,3.48548
-0.0548928,3.49846
-0.0548837,3.48159
-0.0548744,3.48354
-0.0548642,3.44398
-0.0548538,3.44917
-0.0548422,3.4388
-0.0548318,3.38693
-0.0548207,3.3391
-0.0548087,3.32469
-0.0547975,3.35308
-0.0547864,3.36539
-0.0547765,3.38075
-0.0547663,3.38966
-0.0547561,3.39291
-0.0547459,3.34219
-0.0547353,3.29111
-0.0547251,3.31432
-0.0547149,3.38432
-0.0547052,3.41365
-0.0546965,3.40883
-0.0546877,3.40134
-0.0546788,3.361
-0.05467,3.361
-0.0546606,3.3195
-0.0546515,3.26763
-0.0546417,3.2067
-0.0546318,3.16101
-0.0546221,3.12565
-0.0546128,3.15079
-0.0546031,3.23002
-0.0545937,3.30343
-0.0545837,3.34983
-0.0545745,3.42482
-0.0545628,3.58518
-0.0545498,3.81224
-0.0545378,3.74481
-0.0545263,3.64353
-0.0545163,3.57207
-0.0545069,3.46992
-0.0544972,3.38202
-0.0544878,3.34429
-0.0544787,3.35581
-0.05447,3.33391
-0.0544613,3.31835
-0.0544523,3.3195
-0.0544438,3.33067
-0.0544354,3.30913
-0.0544262,3.28838
-0.0544182,3.26114
-0.0544095,3.24364
-0.0544007,3.2824
-0.0543916,3.31432
-0.0543818,3.30913
-0.0543725,3.30913
-0.0543627,3.30394
-0.0543536,3.27361
-0.0543432,3.23976
-0.054334,3.18465
-0.0543245,3.13523
-0.0543145,3.11318
-0.0543042,3.09647
-0.0542942,3.1057
-0.0542848,3.13797
-0.0542751,3.21901
-0.0542653,3.26273
-0.0542555,3.27801
-0.0542459,3.30913
-0.0542365,3.33585
-0.0542271,3.35062
-0.0542184,3.29745
-0.0542096,3.21058
-0.054201,3.14964
-0.0541925,3.09647
-0.0541837,3.06614
-0.0541743,3.07573
-0.0541651,3.12759
-0.0541557,3.11722
-0.0541472,3.17103
-0.0541378,3.26879
-0.054129,3.28723
-0.0541197,3.25647
-0.0541118,3.23018
-0.0541037,3.1858
-0.0540954,3.15483
-0.0540877,3.13278
-0.0540793,3.15662
-0.054071,3.13278
-0.0540623,3.12241
-0.0540543,3.12162
-0.0540452,3.09841
-0.0540364,3.12953
-0.0540264,3.17867
-0.0540165,3.1595
-0.0540056,3.10324
-0.0539942,3.09129
-0.0539839,3.12083
-0.0539738,3.20151
-0.0539638,3.22341
-0.0539538,3.21656
-0.0539436,3.22939
-0.0539336,3.2242
-0.0539204,3.20928
-0.053911,3.20979
-0.0539014,3.15159
-0.0538911,3.08285
-0.0538815,3.02674
-0.0538706,2.97991
-0.0538597,2.97199
-0.0538486,2.98482
-0.0538382,3.03942
-0.0538275,3.07652
-0.0538174,3.09647
-0.0538059,3.13357
-0.0537952,3.13278
-0.0537848,3.13797
-0.053774,3.15353
-0.0537637,3.15986
-0.0537533,3.22016
-0.053743,3.23897
-0.0537329,3.22744
-0.053722,3.21252
-0.0537111,3.21901
-0.0537002,3.18192
-0.0536886,3.15353
-0.0536773,3.13523
-0.0536655,3.16311
-0.0536537,3.21058
-0.0536415,3.28529
-0.0536293,3.34349
-0.0536173,3.4388
-0.0536057,3.48793
-0.0535944,3.45954
-0.0535822,3.4017
-0.053571,3.33506
-0.0535605,3.26375
-0.0535508,3.16505
-0.0535414,3.06147
-0.0535315,3.03502
-0.0535224,3.00945
-0.0535121,3.03617
-0.053502,3.07846
-0.0534928,3.11916
-0.053483,3.13955
-0.0534747,3.10879
-0.0534668,3.06017
-0.0534598,3.04785
-0.0534524,3.05822
-0.0534454,3.06808
-0.0534375,3.04461
-0.053431,3.0861
-0.0534232,3.03099
-0.0534149,2.9668
-0.0534065,2.94721
-0.0533975,2.94412
-0.0533883,2.94218
-0.0533787,2.91573
-0.0533691,2.87784
-0.053359,2.86711
-0.0533478,2.88057
-0.0533363,2.91897
-0.053324,2.97963
-0.0533113,3.11686
-0.053299,3.24689
-0.0532874,3.42209
-0.0532769,3.44398
-0.0532662,3.41286
-0.0532561,3.36812
-0.0532468,3.29032
-0.053237,3.20539
-0.0532269,3.1639
-0.0532172,3.13523
-0.0532058,3.15353
-0.0531943,3.23572
-0.0531827,3.2832
-0.0531721,3.32988
-0.0531611,3.36215
-0.0531516,3.32029
-0.0531415,3.26605
-0.0531324,3.25726
-0.0531226,3.236
-0.0531133,3.20021
-0.0531038,3.2185
-0.0530945,3.17427
-0.0530861,3.14027
-0.0530777,3.16275
-0.0530691,3.11773
-0.0530602,3.03538
-0.0530522,2.97199
-0.053044,2.9305
-0.053036,2.89938
-0.0530273,2.86905
-0.0530187,2.8527
-0.0530092,2.87863
-0.0529992,2.96839
-0.0529886,3.10375
-0.0529785,3.15562
-0.0529684,3.17831
-0.0529585,3.16794
-0.052949,3.13278
-0.0529385,3.08725
-0.0529283,3.03293
-0.0529184,2.95758
-0.0529075,2.89015
-0.0528962,2.84751
-0.052884,2.84751
-0.0528724,2.87748
-0.0528638,2.8759
-0.0528543,2.90168
-0.0528449,2.95564
-0.0528351,2.96162
-0.0528258,2.9341
-0.0528163,2.93568
-0.0528077,2.91494
-0.0527993,2.85998
-0.0527902,2.83325
-0.0527818,2.76646
-0.0527727,2.72267
-0.0527635,2.70862
-0.0527544,2.68918
-0.0527458,2.6752
-0.0527361,2.61022
-0.0527272,2.56224
-0.0527175,2.48638
-0.0527076,2.4209
-0.0526974,2.45851
-0.0526872,2.54957
-0.0526763,2.66079
-0.0526664,2.84102
-0.0526562,2.92128
-0.0526473,2.99353
-0.0526389,3.01349
-0.0526301,3.03293
-0.0526206,3.04251
-0.0526114,3.03178
-0.0526022,2.97718
-0.0525927,2.9537
-0.0525829,2.91703
-0.0525732,2.89419
-0.0525655,2.89031
-0.0525557,2.86386
-0.0525444,2.9668
-0.0525336,3.05015
-0.0525219,3.09647
-0.0525111,3.13472
-0.052501,3.08689
-0.0524911,3.05419
-0.0524813,3.03423
-0.052472,3.0315
-0.0524623,3.01428
-0.0524527,2.99195
-0.0524425,2.95124
-0.0524326,2.88057
-0.0524227,2.85024
-0.0524123,2.80198
-0.0524009,2.74896
-0.0523916,2.68672
-0.052383,2.64523
-0.0523751,2.59494
-0.0523668,2.56275
-0.0523579,2.58299
-0.052349,2.62448
-0.0523404,2.6657
-0.0523328,2.71396
-0.052324,2.76013
-0.0523153,2.74781
-0.052306,2.7981
-0.0522956,2.8483
-0.0522856,2.83195
-0.0522754,2.75285
-0.0522655,2.67635
-0.0522557,2.60504
-0.0522457,2.56743
-0.0522372,2.59855
-0.0522292,2.5559
-0.052221,2.56549
-0.0522123,2.59336
-0.0522032,2.61411
-0.0521942,2.65718
-0.0521844,2.6927
-0.0521745,2.70307
-0.0521635,2.71475
-0.0521531,2.75336
-0.0521427,2.78887
-0.0521332,2.79564
-0.0521231,2.77165
-0.052112,2.7509
-0.0521009,2.72952
-0.0520899,2.71784
-0.0520799,2.66309
-0.0520697,2.5974
-0.0520598,2.52724
-0.0520498,2.50194
-0.0520396,2.5
-0.0520292,2.52593
-0.0520196,2.63082
-0.0520099,2.71381
-0.0519999,2.74817
-0.0519902,2.76856
-0.05198,2.75624
-0.0519694,2.753
-0.0519587,2.74896
-0.0519481,2.71381
-0.0519374,2.67389
-0.0519275,2.60373
-0.0519187,2.5371
-0.0519093,2.5
-0.0519002,2.48559
-0.0518907,2.50273
-0.051881,2.55994
-0.0518714,2.62563
-0.051861,2.67088
-0.0518485,2.85385
-0.0518363,2.9318
-0.0518253,2.92971
-0.0518153,2.89419
-0.0518055,2.83987
-0.0517959,2.80083
-0.051787,2.75415
-0.0517779,2.71705
-0.0517692,2.6556
-0.0517603,2.58299
-0.0517518,2.48365
-0.0517436,2.39302
-0.0517348,2.3225
-0.0517257,2.29772
-0.0517167,2.29772
-0.0517069,2.35362
-0.0516978,2.4397
-0.0516882,2.52075
-0.0516783,2.57622
-0.0516684,2.60762
-0.0516584,2.61526
-0.0516488,2.61007
-0.0516388,2.56612
-0.0516292,2.53227
-0.05162,2.48329
-0.0516109,2.4222
-0.0516015,2.35477
-0.0515924,2.28734
-0.0515832,2.26869
-0.0515741,2.27503
-0.051565,2.31522
-0.0515556,2.35917
-0.0515467,2.39108
-0.0515379,2.43776
-0.0515289,2.46254
-0.05152,2.48559
-0.0515101,2.51635
-0.0515005,2.53357
-0.051491,2.56418
-0.0514826,2.56145
-0.0514739,2.53033
-0.0514649,2.52075
-0.0514558,2.50483
-0.0514462,2.45447
-0.051435,2.41571
-0.0514251,2.35635
-0.0514157,2.3029
-0.0514057,2.26026
-0.0513961,2.26011
-0.0513865,2.32726
-0.0513764,2.39266
-0.0513665,2.48689
-0.0513569,2.56822
-0.0513468,2.59985
-0.0513372,2.64135
-0.0513263,2.64004
-0.0513137,2.5997
-0.0513021,2.56901
-0.0512914,2.48444
-0.0512808,2.39187
-0.0512701,2.3212
-0.0512595,2.28734
-0.0512491,2.29368
-0.0512384,2.3094
-0.051229,2.33921
-0.0512192,2.37473
-0.0512102,2.39757
-0.0512008,2.41183
-0.0511914,2.43336
-0.0511814,2.47328
-0.0511722,2.52954
-0.0511635,2.53955
-0.0511542,2.53552
-0.0511448,2.53112
-0.0511352,2.50713
-0.0511236,2.48963
-0.0511117,2.45332
-0.0510994,2.39785
-0.0510874,2.34555
-0.0510766,2.3029
-0.0510661,2.27309
-0.0510555,2.28814
-0.051045,2.33648
-0.0510345,2.37358
-0.0510237,2.45851
-0.0510118,2.48171
-0.050999,2.46888
-0.0509867,2.44813
-0.0509738,2.37955
-0.050962,2.28655
-0.0509508,2.19477
-0.0509405,2.11618
-0.0509301,2.05394
-0.0509205,2.03593
-0.0509097,2.05719
-0.0508997,2.11309
-0.0508889,2.15883
-0.0508783,2.19608
-0.0508668,2.23548
-0.0508554,2.29981
-0.0508445,2.37991
-0.0508326,2.4222
-0.0508218,2.43661
-0.0508107,2.4572
-0.0508005,2.48769
-0.0507906,2.49596
-0.0507801,2.5219
-0.0507704,2.57507
-0.0507611,2.65172
-0.0507525,2.69436
-0.0507447,2.82755
-0.0507368,2.99634
-0.050729,3.09359
-0.0507198,3.14652
-0.0507092,3.26763
-0.0506978,3.41884
-0.0506854,3.54902
-0.0506742,3.64547
-0.050663,3.75634
-0.0506523,3.85864
-0.0506418,3.87527
-0.0506323,3.87318
-0.0506233,3.87606
-0.0506145,3.90869
-0.0506039,3.95747
-0.0505938,4.02216
-0.0505836,4.10242
-0.0505735,4.17856
-0.0505628,4.25311
-0.0505522,4.31614
-0.0505419,4.34893
-0.0505319,4.32688
-0.0505218,4.32169
-0.0505119,4.30577
-0.0505011,4.29266
-0.0504894,4.30743
-0.0504771,4.36492
-0.050464,4.36995
-0.050452,4.31017
-0.0504411,4.19087
-0.050431,4.06509
-0.0504216,3.95747
-0.0504123,3.88046
-0.0504033,3.78631
-0.0503942,3.72846
-0.0503847,3.68257
-0.0503753,3.67465
-0.0503651,3.65145
-0.0503547,3.63589
-0.0503444,3.64432
-0.0503343,3.68336
